adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,,160000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",https://www.warnerbros.com/movies/inception,27205,tt1375666,"['US', 'GB']",en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",30.2486,/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg,"[{'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 9996, 'logo_path': '/3tvBqYsBhxWeHlu62SIJ1el93O7.png', 'name': 'Syncopy', 'origin_country': 'GB'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-15,839030630,148,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Swahili', 'iso_639_1': 'sw', 'name': 'Kiswahili'}]",Released,Your mind is the scene of the crime.,Inception,False,8.37,38857
False,/aOZlZ5ceIpUVjJaFBl0vQjGTieI.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,1561687,tt38674977,['IN'],ta,மேட் இன் கொரியா,A woman from a small town in Tamil Nadu moves to South Korea — a place she always dreamed of — but struggles to find her footing in a foreign land.,23.468,/foEObhyAMM3dxYeBEr242EdQDB7.jpg,"[{'id': 120409, 'logo_path': None, 'name': 'Rise East Entertainments Pvt Ltd', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2026-03-12,0,113,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Made in Korea,False,6.3,18
False,/oIJjO1CvEdTMFNkWfHaV0RB584G.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,628847,tt10799690,"['GB', 'US']",en,Trap House,"An undercover DEA agent and his partner embark on a game of cat and mouse with an audacious, and surprising group of thieves – their own rebellious teenagers, who have begun robbing from a dangerous cartel, using their parents' tactics and top-secret intel to do it.",25.6472,/6tpAPeuuqbVnYWWPoOLEDLSBU7a.jpg,"[{'id': 7355, 'logo_path': '/pDZk88zHVAHfYKJm7hmm8LZMIJz.png', 'name': 'Creativity Media', 'origin_country': 'GB'}, {'id': 114874, 'logo_path': '/lfk5FKLlTBaWqYHLeJs7J9atmNr.png', 'name': 'Signature Entertainment', 'origin_country': 'US'}, {'id': 178359, 'logo_path': '/8Vir3jz2OMrcLFdcpRAg6LQixJp.png', 'name': '828 Productions', 'origin_country': 'US'}, {'id': 179831, 'logo_path': '/9yUvtr26VMnSRJnePouXgOLFV7K.png', 'name': 'Capstone Studios', 'origin_country': 'US'}, {'id': 183234, 'logo_path': None, 'name': 'Dogbone Entertainment', 'origin_country': 'US'}, {'id': 189103, 'logo_path': '/hu0qcD4k7kfWpdAewqmJSUyZPa7.png', 'name': 'Ashland Hill Media Finance', 'origin_country': 'US'}, {'id': 206783, 'logo_path': '/mVo5Ir4gatRa1U94v4p9Mr15OPJ.png', 'name': 'Signature Films', 'origin_country': 'US'}, {'id': 221347, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'US'}, {'id': 225044, 'logo_path': None, 'name': 'Koala FX', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-11-14,0,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This isn't a raid. It's a reckoning.,Trap House,False,6.523,241
False,/nuDMG0uTaiWFVD6XfHPruum5JOL.jpg,,45000000,"[{'id': 35, 'name': 'Comedy'}]",https://www.uphe.com/movies/liar-liar,1624,tt0119528,['US'],en,Liar Liar,"Forced by his son's birthday wish, fast-talking attorney and habitual liar Fletcher Reede must tell the truth for the next 24 hours.",24.6132,/p1habYSdC7oD3WygQ5lynU5G5rV.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-03-21,302710615,86,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Trust me.,Liar Liar,False,6.705,6141
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,201760,tt2717656,['MX'],es,Panorama,"In recent years it has become the handiest character of Mexican cinema: the Chilango fleeing the capital to the province in search of something. But this case is different because the trip is used as an excuse to illustrate, through documentary techniques, the deep contrasts of Mexican society. Tired of the city, Javier goes to visit his aunt, an eccentric woman with quite radical ideas, who lives isolated from the world in a ranch in Querétaro. Javier works as a laborer for an Argentinean foreman, with whom he shares a few passions. His life begins to change.",23.9129,/aR2pHqVzr1iWxs4mBPMGFQ9Q5m4.jpg,"[{'id': 15021, 'logo_path': None, 'name': 'Pan O Rama', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2013-02-23,0,80,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Panorama,False,6.0,3
False,/1jdPUUSy37Wzw3xuc8otI86X2gv.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.netflix.com/title/81756595,1575337,tt38872297,['JP'],ja,超かぐや姫！,"Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.",25.1761,/9I9cM38gecZcwJ0C6r0cwfvtPJP.jpg,"[{'id': 20556, 'logo_path': '/ykMSMe47GblevqgtJhMk3dJ7i7S.png', 'name': 'Studio Colorido', 'origin_country': 'JP'}, {'id': 279500, 'logo_path': '/mK0EbOcgfuouus2oKiX66EZ51H8.png', 'name': 'Studio Chromato', 'origin_country': 'JP'}, {'id': 120469, 'logo_path': '/bm5DrqAdNW3dlHsCTUntcmGkLhV.png', 'name': 'Twin Engine', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2026-01-22,0,141,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Are you Princess Kaguya?,Cosmic Princess Kaguya!,False,8.3,56
False,/fy8E5sF1Phf5aihA3nxx4Qqxotl.jpg,,107000000,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",,10733,tt0318974,['US'],en,The Alamo,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.",21.9851,/aZrWYkxCCwSPKp4VjVvn46uHbIX.jpg,"[{'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-04-07,25819961,137,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,You will never forget,The Alamo,False,5.768,360
False,/2bezn2IZzh6XSudpkyureQW69PC.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,356320,tt4720674,['CA'],fr,Paul à Québec,"In 1999, Paul and his partner Julie experienced beautiful moments with their young daughter. They are looking for a house in Montreal and frequently see their family, notably Julie's parents who live in St-Nicolas, a suburb of Quebec City. But the illness has hit Roland hard, the proud and generous patriarch of the family, who tries as best he can to hide the ultimatum he is suffering from his children. Life being what it is, Roland will have to be admitted to a palliative care center while his loved ones, including Paul, will have to come to terms with the idea of ​​his death. In the process, Paul will take up drawing.",17.0155,/fu5MRrQS20rTF1kTt1N9PaCZorf.jpg,"[{'id': 212188, 'logo_path': None, 'name': 'Productrices Associées', 'origin_country': ''}, {'id': 6623, 'logo_path': '/qvtEf5tM9IAEJUUhX9EcBl12Fhr.png', 'name': 'Caramel Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2015-09-18,0,97,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Paul à Québec,False,6.826,23
False,/82C04rTiXYZ7c8XZv91Nu53w82Y.jpg,"{'id': 1129084, 'name': 'Nobody Collection', 'poster_path': '/zwELreUw3SvkzWbPGxFReaGBPzo.jpg', 'backdrop_path': '/jNxcPaz5OT3A3PqTgQevwe8pVh8.jpg'}",25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",https://www.nobody.movie,1007734,tt28996126,['US'],en,Nobody 2,"Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.",23.7085,/iyxwxDZCpIm0vIORaHpmgJv2BGF.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 121470, 'logo_path': '/zvJFu1C6gB80A98n6IGXBvMtgVl.png', 'name': '87North Productions', 'origin_country': 'US'}, {'id': 86647, 'logo_path': '/jefZmEJlxUAkuuwkH9CHQchgmJX.png', 'name': 'OPE Partners', 'origin_country': 'US'}, {'id': 123230, 'logo_path': None, 'name': 'Eighty Two Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-08-13,41618135,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Nobody ruins his vacation.,Nobody 2,False,6.967,1346
False,/ukfI9QkU1aIhOhKXYWE9n3z1mFR.jpg,,19000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",https://gkids.com/films/spirited-away,129,tt0245429,['JP'],ja,千と千尋の神隠し,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",32.8583,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,"[{'id': 10342, 'logo_path': '/uFuxPEZRUcBTEiYIxjHJq62Vr77.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 1779, 'logo_path': '/41nGzTdCnORYZIZzaGZtfsBwQCl.png', 'name': 'Tokuma Shoten', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/bWiM2iY82B32NGmPCOFatgfekIR.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 11847, 'logo_path': '/rZP0I1p3hZNUMNFPHUSal6rWThQ.png', 'name': 'Mitsubishi', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 1780, 'logo_path': '/4Qzhr7FxVtaMwmsh7118G3yvOhO.png', 'name': 'TFC', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-07-20,274925095,125,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Beyond the tunnel was a mysterious town.,Spirited Away,False,8.534,18076
False,,,0,"[{'id': 35, 'name': 'Comedy'}]",http://cinemamalaysia.com.my/film/info/?id=CUCI_440,91751,tt1692980,['MY'],ms,Cuci,"Four adopted brothers - Jojo (Awie), Fairil (Afdlin Shauki), C'tan (AC Mizal) and Khai (Hans Isaac) - leave their kampung and head to Kuala Lumpur to make it big in the cleaning business. Fairil, the most ambitious of the four, inspires them to enter the Window Washing Olympics for the most coveted contract of all - cleaning the windows of KLCC. But the brothers would have to survive the allure of organiser CJ (Erra Fazira) as well as stiff competition from current champion and contract holder Wira (Khir Rahman) to win the title.",16.7127,/w1r07dKcTZEuLx5Pnm5R83wIFau.jpg,[],"[{'iso_3166_1': 'MY', 'name': 'Malaysia'}]",2009-01-08,0,101,"[{'english_name': 'Malay', 'iso_639_1': 'ms', 'name': 'Bahasa melayu'}]",Released,,Cuci,False,7.0,1
False,/wt0gb7ISUf8IyaJ4tnZVltvWoo7.jpg,,0,"[{'id': 27, 'name': 'Horror'}]",,1353333,tt33362805,['GB'],en,Mouseboat Massacre,The story follows a young woman battling a drug addiction who suddenly begins to see a mutated mouse human hybrid who infests her life. Those around her begin to drop like flies.,23.3574,/ctKqevqOwbeVg5GLQLu5VvnCjan.jpg,"[{'id': 69347, 'logo_path': '/s5ctDrB6DlRDhIBsrTi4zdt445k.png', 'name': 'ITN Distribution', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2025-05-09,0,82,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Get ready for the last ride of your life.,Mouseboat Massacre,False,5.661,28
False,/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg,,11363000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",https://www.parasite-movie.com/,496243,tt6751668,['KR'],ko,기생충,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",28.6104,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,"[{'id': 4399, 'logo_path': '/rk3kE5QX2dQtH0pPwCHV12qfebg.png', 'name': 'Barunson E&A', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2019-05-30,257591776,133,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Act like you own the place.,Parasite,False,8.493,20288
False,/bpp58yHuQmpt6xwggI63mVRw7po.jpg,,40000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",https://www.20thcenturystudios.com/movies/send-help,1198994,tt8036976,['US'],en,Send Help,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",26.5492,/mjkS2iAgWj3ik1DTjvI15nHZ7yl.jpg,"[{'id': 122323, 'logo_path': '/gWiaDcDxt0AkSE9hxsUn5naFGRT.png', 'name': 'Raimi Productions', 'origin_country': 'US'}, {'id': 127928, 'logo_path': '/h0rjX5vjW5r8yEnUBStFarjcLT4.png', 'name': '20th Century Studios', 'origin_country': 'US'}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2026-01-22,93546688,113,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Meet Linda Liddle... She's from strategy and planning. She's the boss now.,Send Help,False,7.1,366
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,1379885,tt0345728,['XC'],sk,O zdravie robotníka,"Exemplary social care by the state for Slovak workers in a convalescent home, with a beautiful Slovak backdrop.",27.1928,,"[{'id': 137876, 'logo_path': None, 'name': 'Nástup', 'origin_country': 'SK'}]","[{'iso_3166_1': 'XC', 'name': 'Czechoslovakia'}]",1942-01-01,0,9,"[{'english_name': 'Slovak', 'iso_639_1': 'sk', 'name': 'Slovenčina'}]",Released,,For the Health of a Worker,False,0.0,0
False,,,1000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",http://www.zombiepromthemovie.com,413766,tt0477140,['US'],en,Zombie Prom,"Zombie Prom is a 1950s horror comic book brought to life as a musical comedy film. It is a campy, rollicking, romp through America's ""Atomic Age"" and the ""Golden Age"" of horror comic books. Here's the story...  Set in the fabulous '50s, this is the tale of a sweet teenage girl named, TOFFEE (a Gidget-type) and her ""rebel without a cause"" boyfriend, JONNY. The two meet at Enrico Fermi High School and fall in love, but the principal, MISS DELILAH STRICT (Stalin in pumps and a dress!) intervenes, persuading the indecisive young Toffee to break up with Jonny. Tortured by the betrayal, Jonny drives his motorcycle to the nearby Francis Gary Powers Nuclear Power Plant and flings himself into a nuclear cooling tower! But then he returns as a teenage nuclear zombie",20.4948,/6HvTONoBSrToDrHO9x6lk3cAVhx.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-02-09,0,36,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,An Alarming Anecdote of Atomic Adolescent Angst!,Zombie Prom,False,6.5,2
False,/wivWTbadzu3YLyEFzfvNUdo4Xn4.jpg,,33000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",https://www.warnerbros.com/movies/seven,807,tt0114369,['US'],en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",23.6381,/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 4286, 'logo_path': None, 'name': 'Juno Pix', 'origin_country': 'US'}, {'id': 16775, 'logo_path': None, 'name': 'Arnold Kopelson Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-22,327311859,127,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Gluttony. Greed. Sloth. Envy. Wrath. Pride. Lust.,Se7en,False,8.379,22780
False,/9uakM2woks0JV8HKIc4oatIVS88.jpg,,21000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.primatemovie.com,1315303,tt33028778,['US'],en,Primate,"Lucy, a college student, along with her friends, spend their vacation at her family's home in Hawaii, which includes her pet chimpanzee, Ben. However, when Ben contracts rabies after being bitten by a rabid animal, the group must fight for their lives in order to avoid the now-violent chimp.",26.7112,/z97hrgI5wbGbZvSVkBfAeBnFKAg.jpg,"[{'id': 225897, 'logo_path': None, 'name': '18Hz Productions', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 216687, 'logo_path': '/kKVYqekveOvLK1IgqdJojLjQvtu.png', 'name': 'Domain Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2026-01-01,41562111,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Something's wrong with Ben.,Primate,False,6.531,487
False,/w57nxiBIODAYHLRs1xmrCY9zEFe.jpg,"{'id': 1516488, 'name': 'Kantara Collection', 'poster_path': '/sYWv0xx1f937spsbHpSV0tykgq5.jpg', 'backdrop_path': '/58qaCoeGnXdbWjqseyrTNuvKq5F.jpg'}",14000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,1083637,tt26439764,['IN'],kn,ಕಾಂತಾರ: ಅಧ್ಯಾಯ - ೧,"During the Kadamba reign, King Vijayendra, the ruler of the fictional feudatory land of Bangra, meets his final fate while venturing into the mystical forest of Kantara. Witnessing this, his son Rajashekara seals the borders of their realm. Later, Prince Kulashekara reopens them through a brutal massacre. The protagonist, Berme, in search of prosperity, crosses the divide and ignites a conflict of faith, power, and destiny between the Kingdom and Nature.",23.9425,/ehQPboTPaIMkMUOoNOh8e7pZ5Rp.jpg,"[{'id': 111627, 'logo_path': '/ldpgYauK9FMNsbOSSxSSl63o3mb.png', 'name': 'Hombale Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2025-10-01,91000000,165,"[{'english_name': 'Kannada', 'iso_639_1': 'kn', 'name': '?????'}]",Released,,Kantara - A Legend: Chapter 1,False,6.971,69
False,/538U9snNc2fpnOmYXAPUh3zn31H.jpg,"{'id': 87359, 'name': 'Mission: Impossible Collection', 'poster_path': '/geEjCGfdmRAA1skBPwojcdvnZ8A.jpg', 'backdrop_path': '/mroWh717g0Ah2c0rrPGW6f3EWMM.jpg'}",400000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",https://www.missionimpossible.com,575265,tt9603208,['US'],en,Mission: Impossible - The Final Reckoning,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",25.7096,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,"[{'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 82819, 'logo_path': '/gXfFl9pRPaoaq14jybEn1pHeldr.png', 'name': 'Skydance Media', 'origin_country': 'US'}, {'id': 21777, 'logo_path': None, 'name': 'TC Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-05-17,598767057,170,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Inuktitut', 'iso_639_1': 'iu', 'name': ''}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Our lives are the sum of our choices.,Mission: Impossible - The Final Reckoning,False,7.2,2644
